Sampling rate 50 Hz,,,,,
Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 3,Mouse 3
Run1,Run1,Run1,Run1,Run1,Run1
"5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion"
465nm,405nm,465nm,405nm,465nm,405nm
1.590065,1.1593739,1.3906616,1.253306,1.3808433,1.1180761
1.5901662,1.1464177,1.4009861,1.2545207,1.3887384,1.1214163
1.5820686,1.1645361,1.3865116,1.2519902,1.403719,1.127186
1.5911784,1.1711154,1.3909652,1.2456133,1.393192,1.133664
1.5818661,1.1627141,1.3883336,1.2448035,1.3782115,1.1420653
1.5901662,1.1533006,1.3942043,1.24865,1.3831713,1.1362957
1.5926967,1.1392311,1.394103,1.2505732,1.4019982,1.1303238
1.5829796,1.1439885,1.385803,1.2449048,1.405136,1.1455067
1.6011992,1.1673703,1.4023019,1.2408559,1.4067556,1.1261737
1.5932028,1.1882216,1.3863091,1.2429816,1.3979495,1.1312348
1.607981,1.1659532,1.392686,1.2422731,1.3943055,1.1391299
1.5886478,1.1560336,1.3944067,1.2532048,1.390864,1.1308298
1.5844979,1.1691922,1.3961275,1.2532048,1.3854994,1.1332592
1.5783235,1.1666617,1.3898518,1.2531036,1.388536,1.1229347
1.5927979,1.1619043,1.3974433,1.2623147,1.4098934,1.1405469
1.5943162,1.15158,1.3955201,1.2442975,1.3883336,1.1364982
1.5934052,1.1568434,1.3824627,1.2517878,1.3872201,1.1389275
1.5988711,1.1583617,1.3863091,1.2463219,1.3835762,1.1226311
1.5926967,1.151175,1.3886372,1.2573549,1.3773005,1.1360933
1.5892552,1.1701032,1.3970385,1.2447023,1.395014,1.1365994
1.5662783,1.1740508,1.3946092,1.247334,1.390358,1.1284006
1.5886478,1.1664593,1.3896494,1.2461194,1.4008847,1.135992
1.5867248,1.1707106,1.4050348,1.2438926,1.3933945,1.13002
1.5811576,1.1637263,1.3856006,1.2456133,1.3913702,1.1508714
1.5983651,1.1525922,1.389447,1.238123,1.3902566,1.1379153
1.5890528,1.1726336,1.4041238,1.2539134,1.3836774,1.1257688
1.5830808,1.1600825,1.3905604,1.2374145,1.3883336,1.1277932
1.5889516,1.1623093,1.3897506,1.2511804,1.3979495,1.1239469
1.6031224,1.1680788,1.3873214,1.250978,1.3821591,1.1261737
1.5917857,1.1719252,1.3920786,1.2432853,1.3893458,1.1342713
1.5974541,1.1558312,1.3779079,1.251484,1.3985567,1.1292104
1.5959357,1.1619043,1.3953177,1.2505732,1.4015933,1.1290079
1.5989723,1.1688886,1.3875238,1.2447023,1.389042,1.1435835
1.5912796,1.1551226,1.3886372,1.2519902,1.4036177,1.1258701
1.5983651,1.1617019,1.3802359,1.239034,1.3984555,1.1427737
1.5941138,1.1592727,1.3865116,1.2412609,1.3912688,1.1419641
1.5964419,1.1619043,1.3958238,1.246828,1.4081726,1.1386238
1.5965431,1.1561348,1.3964311,1.2398437,1.4085776,1.1389275
1.5820686,1.1687874,1.3927872,1.2469292,1.396836,1.118481
1.5991747,1.1473287,1.3872201,1.2541158,1.4053385,1.1368018
1.5982637,1.1664593,1.3869164,1.2457145,1.4011885,1.1363969
1.5995797,1.1607909,1.3913702,1.2434877,1.4023019,1.1289066
1.6009967,1.1395347,1.3856006,1.2567475,1.3910664,1.1340688
1.595126,1.1491506,1.3857018,1.2480426,1.388131,1.1352835
1.5953285,1.1674715,1.3840823,1.2522938,1.3937994,1.1525922
1.5931016,1.1596775,1.3850945,1.2530024,1.3901554,1.1299188
1.6015029,1.1444945,1.3955201,1.2547231,1.3999739,1.1457092
1.5991747,1.1599813,1.3880298,1.249561,1.395014,1.1231371
1.5809551,1.1619043,1.3891432,1.2498646,1.3934958,1.1291091
1.583182,1.175063,1.3711262,1.2427791,1.4023019,1.1379153
1.5809551,1.1565397,1.3900542,1.2538122,1.4099946,1.1391299
1.6050456,1.1733422,1.3927872,1.228912,1.4005811,1.1256676
1.5989723,1.1579568,1.3892446,1.255128,1.381653,1.1135212
1.6077784,1.1688886,1.3862079,1.247334,1.3975445,1.1349798
1.6127383,1.1583617,1.388536,1.247739,1.4005811,1.13002
1.5862186,1.1701032,1.3856006,1.2553304,1.3945079,1.1326518
1.6027175,1.150264,1.4008847,1.2505732,1.4070592,1.1255664
1.5927979,1.1614995,1.3850945,1.2411597,1.3757823,1.1268823
1.6032236,1.152491,1.394103,1.2455121,1.3909652,1.1025895
1.6029199,1.1512762,1.3957226,1.2469292,1.3797299,1.1371055
1.6063614,1.1623093,1.3910664,1.2467268,1.3958238,1.1226311
1.5956321,1.1552238,1.389042,1.2499658,1.4044275,1.1155456
1.595126,1.15158,1.3934958,1.2552292,1.3893458,1.131336
1.5904698,1.1475312,1.3965323,1.2361999,1.3958238,1.1411543
1.6017053,1.178302,1.4000751,1.2472328,1.3996701,1.1055249
1.5783235,1.1550214,1.3948116,1.2562414,1.3886372,1.1373079
1.5854088,1.1625117,1.3981519,1.2583671,1.3828677,1.1384213
1.590065,1.1654471,1.3892446,1.2562414,1.3927872,1.1320444
1.5814613,1.1644349,1.3965323,1.236706,1.3810457,1.1393323
1.5867248,1.1587665,1.382564,1.2410585,1.390864,1.1132176
1.6023126,1.1670666,1.3996701,1.2530024,1.3901554,1.133664
1.5943162,1.1628153,1.3961275,1.2496622,1.392686,1.1319432
1.6046406,1.1514788,1.403719,1.2493584,1.3949128,1.1264774
1.5944175,1.1577543,1.3918762,1.2426779,1.3976457,1.1331578
1.5821698,1.1552238,1.3924836,1.251889,1.4022007,1.1086626
1.585915,1.1554263,1.3900542,1.2452084,1.4084764,1.130931
1.5855101,1.1683824,1.4035165,1.2469292,1.4030104,1.1401421
1.5884454,1.1656495,1.389953,1.2451072,1.3914714,1.1281981
1.5888504,1.1493531,1.3942043,1.2474353,1.3994677,1.1192907
1.6008955,1.1583617,1.3934958,1.2452084,1.3930908,1.1389275
1.5773113,1.1637263,1.384386,1.2457145,1.3874226,1.1302226
1.6080822,1.1600825,1.3937994,1.2375157,1.4002775,1.1421665
1.6060578,1.1641312,1.3975445,1.2583671,1.3810457,1.1357896
1.605248,1.1565397,1.3972409,1.2525975,1.3814505,1.1403445
1.6096004,1.1616007,1.3799323,1.2568487,1.3749725,1.1516812
1.5938101,1.1598799,1.3944067,1.247739,1.3946092,1.1371055
1.5970491,1.1451019,1.392686,1.2553304,1.395925,1.1443933
1.5931016,1.1633215,1.3964311,1.2593793,1.4066544,1.1239469
1.6013004,1.1602849,1.3893458,1.2516866,1.3973421,1.1308298
1.6038309,1.1634227,1.394103,1.2456133,1.4178897,1.1475312
1.6182041,1.1699008,1.3888396,1.2488524,1.3969373,1.1108896
1.6063614,1.153908,1.395014,1.2631243,1.3761871,1.1431787
1.5895588,1.155325,1.3964311,1.251889,1.4082738,1.1206067
1.5966443,1.1614995,1.389953,1.2439938,1.4042251,1.1179749
1.6006931,1.1545153,1.3895482,1.2637317,1.3957226,1.1395347
1.6161797,1.150669,1.3909652,1.2441963,1.3961275,1.1169627
1.6080822,1.1560336,1.3980507,1.2562414,1.4042251,1.1332592
1.5969479,1.154414,1.389447,1.2383255,1.3995689,1.1380165
1.6218481,1.1595763,1.4044275,1.251484,1.389953,1.1261737
1.6263018,1.1535032,1.3912688,1.2564439,1.3929896,1.1145334
1.6192163,1.153908,1.3862079,1.2562414,1.3874226,1.133664
1.6006931,1.1591715,1.4006823,1.2418681,1.3936982,1.1287042
1.6127383,1.1656495,1.3986579,1.2526988,1.4007835,1.1348786
1.5969479,1.164941,1.3942043,1.2434877,1.4030104,1.1324494
1.6179005,1.1595763,1.4031117,1.2401475,1.3958238,1.1209103
1.605248,1.1480372,1.3984555,1.2423743,1.3933945,1.1192907
1.6017053,1.1385225,1.4004799,1.2478402,1.396836,1.1432799
1.61537,1.1636251,1.4020995,1.2534072,1.3909652,1.1431787
1.592393,1.1616007,1.395925,1.2422731,1.3882324,1.1082578
1.6030211,1.1633215,1.4017957,1.2626183,1.3970385,1.126275
1.6054504,1.1428751,1.389447,1.2525975,1.4084764,1.13002
1.6069688,1.1592727,1.3895482,1.2566463,1.3873214,1.1358908
1.5945187,1.1761764,1.3985567,1.2472328,1.3944067,1.1347774
1.600187,1.1707106,1.3932933,1.2583671,1.4102982,1.135081
1.5928991,1.1611959,1.3864104,1.2517878,1.3900542,1.1257688
1.611726,1.1599813,1.3954189,1.248245,1.385297,1.125364
1.592393,1.1687874,1.3982531,1.2462206,1.4022007,1.123542
1.5978589,1.1660544,1.3998725,1.2437913,1.4080714,1.1294128
1.6032236,1.1461141,1.3920786,1.2595817,1.3874226,1.1296152
1.5847003,1.155325,1.3846896,1.2566463,1.4034153,1.1363969
1.5810564,1.1567422,1.3970385,1.2421719,1.4114116,1.124453
1.5884454,1.1638275,1.3819567,1.251484,1.3976457,1.1264774
1.5995797,1.1692934,1.3897506,1.2457145,1.407869,1.130931
1.5993773,1.1692934,1.3945079,1.2554317,1.4039214,1.1423689
1.5931016,1.1742532,1.384386,1.2487512,1.3963299,1.1372067
1.6045394,1.1632203,1.4084764,1.2540146,1.3889408,1.114837
1.6149651,1.1654471,1.3884348,1.2519902,1.395014,1.1282994
1.5887492,1.1695971,1.3956214,1.2564439,1.3921798,1.1344738
1.6021101,1.1590703,1.3924836,1.245006,1.3744664,1.1188859
1.5839918,1.1652447,1.3901554,1.247334,1.4003787,1.1219225
1.585004,1.1501628,1.3928884,1.2520914,1.3872201,1.1399397
1.5887492,1.1620055,1.3918762,1.2484475,1.3836774,1.1370043
1.5848016,1.1641312,1.3877262,1.2436901,1.4089824,1.1347774
1.5878382,1.1585641,1.4059458,1.2569499,1.3948116,1.1476324
1.6008955,1.1617019,1.3956214,1.2498646,1.4035165,1.1326518
1.6092968,1.1626129,1.3705188,1.2429816,1.4049336,1.1363969
1.5885466,1.1567422,1.3990629,1.2442975,1.4001763,1.1227323
1.5958345,1.1743544,1.3967348,1.2454109,1.41293,1.1319432
1.6134468,1.1504666,1.3872201,1.2430828,1.4160678,1.1247567
1.6030211,1.169091,1.3873214,1.2508768,1.4140434,1.1188859
1.5939113,1.152491,1.3904592,1.2562414,1.3851957,1.1320444
1.5890528,1.1682812,1.3906616,1.250978,1.4016945,1.1396359
1.6118273,1.1504666,1.3895482,1.235795,1.3976457,1.1392311
1.5892552,1.1521872,1.388536,1.2502694,1.3946092,1.1239469
1.6021101,1.1634227,1.4040226,1.2593793,1.3939006,1.1188859
1.5947211,1.1684837,1.388536,1.2442975,1.3929896,1.1198981
1.5726551,1.1639287,1.3839811,1.2499658,1.3915726,1.1224285
1.5906723,1.1697996,1.3952165,1.2566463,1.4066544,1.1332592
1.590065,1.1560336,1.3918762,1.2471316,1.4020995,1.1287042
1.5948223,1.1638275,1.3982531,1.251484,1.3987591,1.1225297
1.6058553,1.1563373,1.3990629,1.2586707,1.4277081,1.1254652
1.5949235,1.1686862,1.3996701,1.2480426,1.4071604,1.1277932
1.5986687,1.1601837,1.393192,1.2382243,1.4163715,1.1082578
1.5845991,1.1374091,1.4008847,1.2464231,1.4166751,1.1424701
1.5970491,1.1647385,1.4038202,1.2515852,1.4012897,1.1338664
1.5883442,1.1584629,1.3987591,1.2568487,1.3981519,1.1346762
1.5913808,1.1618031,1.4085776,1.2408559,1.4062494,1.1326518
1.6049443,1.1613983,1.3913702,1.2414633,1.4089824,1.1280969
1.5987699,1.1610947,1.4012897,1.244095,1.4109056,1.1298176
1.5867248,1.1599813,1.4123226,1.251484,1.3918762,1.1292104
1.6005919,1.1689898,1.4011885,1.2472328,1.3998725,1.1319432
1.5858138,1.1721276,1.4057434,1.2496622,1.3892446,1.13002
1.6081834,1.1611959,1.3897506,1.2431841,1.4002775,1.131336
1.5893564,1.1742532,1.3879286,1.2501682,1.4162703,1.1294128
1.6008955,1.1587665,1.4054397,1.2584683,1.3965323,1.1208091
1.6040334,1.156236,1.3980507,1.2383255,1.3810457,1.1439885
1.5820686,1.16818,1.392281,1.2513828,1.3955201,1.1383201
1.5912796,1.1608921,1.3942043,1.2476377,1.4228495,1.1185822
1.6049443,1.1558312,1.4080714,1.250067,1.4053385,1.1310322
1.6016041,1.1654471,1.3963299,1.248245,1.4061482,1.134575
1.612637,1.1644349,1.4038202,1.251484,1.395925,1.1207079
1.585004,1.1627141,1.4049336,1.2426779,1.4074641,1.1406481
1.5925955,1.1588678,1.4061482,1.2454109,1.406047,1.1291091
1.5858138,1.1708118,1.3996701,1.2460182,1.4063507,1.1291091
1.5988711,1.1609935,1.4112092,1.2492572,1.4071604,1.1331578
1.592393,1.1528958,1.4049336,1.2452084,1.3975445,1.1288054
1.584093,1.1563373,1.4123226,1.2345804,1.402808,1.1340688
1.589154,1.1495556,1.416169,1.2444999,1.4020995,1.1292104
1.6022114,1.1653459,1.405541,1.2476377,1.4002775,1.1351823
1.5938101,1.1670666,1.401897,1.2499658,1.3898518,1.1429763
1.5880406,1.152997,1.4019982,1.2422731,1.4102982,1.1209103
1.6013004,1.1599813,1.3996701,1.2443987,1.4014921,1.1373079
1.5899638,1.1671678,1.392281,1.2479414,1.3980507,1.1324494
1.590976,1.1608921,1.3987591,1.2467268,1.4084764,1.1264774
1.5907735,1.157147,1.4099946,1.2432853,1.3895482,1.1044114
1.6005919,1.1624105,1.3958238,1.2501682,1.406047,1.1305262
1.5865222,1.1729374,1.4035165,1.2521926,1.3936982,1.1250603
1.5939113,1.1554263,1.4015933,1.2457145,1.3982531,1.1413567
1.5814613,1.1596775,1.4065531,1.2545207,1.3823615,1.1194932
1.6003894,1.1567422,1.405136,1.2502694,1.3796287,1.1550214
1.6021101,1.1655483,1.4039214,1.2422731,1.383475,1.1292104
1.5876358,1.1765813,1.3987591,1.233062,1.3980507,1.1208091
1.5887492,1.1487458,1.4027067,1.2466255,1.4147519,1.1344738
1.5829796,1.15158,1.4144483,1.2571524,1.3841835,1.1314372
1.5779185,1.1670666,1.413436,1.2394389,1.3863091,1.13002
1.5974541,1.1405469,1.3988605,1.2421719,1.4020995,1.1250603
1.5838906,1.1728362,1.4126263,1.2416657,1.4052373,1.114837
1.5969479,1.1573495,1.406452,1.2516866,1.4088812,1.1362957
1.590571,1.16403,1.4136385,1.2461194,1.402808,1.1234407
1.5761979,1.165852,1.4022007,1.2505732,1.4179909,1.1357896
1.5959357,1.177391,1.3976457,1.2480426,1.4139422,1.1220237
1.5975553,1.1538068,1.3979495,1.2493584,1.4107032,1.1310322
1.6177993,1.157147,1.3909652,1.2505732,1.3949128,1.1129138
1.6016041,1.1493531,1.3967348,1.2444999,1.4071604,1.138725
1.6064626,1.1599813,1.4054397,1.2397425,1.4066544,1.1400409
1.5878382,1.150669,1.4070592,1.2460182,1.4126263,1.1296152
1.5954297,1.1493531,1.4004799,1.2571524,1.4150556,1.1340688
1.5839918,1.1595763,1.4001763,1.2506744,1.4094886,1.1396359
1.6161797,1.1612971,1.4050348,1.2484475,1.4320606,1.1355872
1.594215,1.1590703,1.4068568,1.2485487,1.4222422,1.1297164
1.6133456,1.1650422,1.4006823,1.2436901,1.4075654,1.131336
1.5996809,1.157147,1.4105006,1.2546219,1.4116141,1.1221249
1.6047419,1.146519,1.3986579,1.2457145,1.4132336,1.1273884
1.6119285,1.1694958,1.4139422,1.2404511,1.4220397,1.1316396
1.5921906,1.1591715,1.4098934,1.2471316,1.4112092,1.1405469
1.585004,1.1493531,1.4178897,1.2516866,1.4249752,1.131842
1.5970491,1.1499604,1.4067556,1.2420707,1.4023019,1.1314372
1.6072724,1.1626129,1.405541,1.2404511,1.4379313,1.1356884
1.6013004,1.175569,1.4094886,1.247739,1.4217361,1.1213151
1.61122,1.1611959,1.4005811,1.2389328,1.4156629,1.1201005
1.5934052,1.1609935,1.4071604,1.2480426,1.4185983,1.1170639
1.591887,1.1779983,1.4019982,1.249561,1.4102982,1.1310322
1.5988711,1.1708118,1.3982531,1.2492572,1.4293276,1.1385225
1.5858138,1.1616007,1.3958238,1.2481438,1.4034153,1.1340688
1.5963407,1.1609935,1.4015933,1.2519902,1.4200153,1.137814
1.5878382,1.143786,1.3863091,1.2494596,1.4206227,1.112509
1.5906723,1.1609935,1.3985567,1.2576585,1.3992653,1.1146346
1.5924942,1.1683824,1.4009861,1.2602903,1.4128288,1.1400409
1.5975553,1.16818,1.3994677,1.2561402,1.3943055,1.1194932
1.5898626,1.1563373,1.3976457,1.2574561,1.3963299,1.1332592
1.593304,1.167269,1.4017957,1.249156,1.3906616,1.1291091
1.5880406,1.1623093,1.3984555,1.2550268,1.3965323,1.1135212
1.5879394,1.1498592,1.4042251,1.2484475,1.3994677,1.1280969
1.5750844,1.1711154,1.4103994,1.2464231,1.4140434,1.1358908
1.5965431,1.171419,1.3990629,1.2420707,1.4035165,1.1294128
1.6087906,1.150669,1.4001763,1.2455121,1.4194081,1.1390287
1.5766027,1.1428751,1.3923823,1.2508768,1.3976457,1.127186
1.5930004,1.1604873,1.394103,1.2478402,1.411108,1.1158493
1.5939113,1.1613983,1.3980507,1.2458158,1.4050348,1.1179749
1.5793357,1.1704068,1.4109056,1.2508768,1.4137397,1.1233395
1.590976,1.1419641,1.4003787,1.2377181,1.3886372,1.1108896
1.6004907,1.175569,1.3978482,1.2346816,1.4054397,1.1233395
1.5964419,1.148847,1.3960263,1.2471316,1.3886372,1.1179749
1.5836881,1.1585641,1.4045287,1.2513828,1.3827664,1.1220237
1.6031224,1.1717228,1.3980507,1.2419693,1.3999739,1.1297164
1.590976,1.1704068,1.4139422,1.2503706,1.390358,1.136903
1.5839918,1.1596775,1.4103994,1.2494596,1.3954189,1.1216189
1.5990735,1.15573,1.4086788,1.2484475,1.4114116,1.1347774
1.5922918,1.154414,1.4139422,1.2497634,1.4016945,1.1323482
1.6007943,1.1556287,1.4117154,1.2501682,1.3916738,1.1363969
1.5892552,1.1618031,1.4002775,1.2572536,1.4073629,1.1215177
1.5969479,1.166763,1.4034153,1.2530024,1.4082738,1.1188859
1.6055516,1.170508,1.4084764,1.2426779,1.4128288,1.1256676
1.5926967,1.1647385,1.403719,1.2488524,1.4035165,1.1310322
1.5955309,1.1618031,1.3993665,1.2539134,1.3972409,1.1375104
1.6059566,1.1416603,1.4145495,1.2503706,1.3904592,1.1225297
1.6088918,1.1604873,1.409286,1.250067,1.4015933,1.1121042
1.5867248,1.1788081,1.4139422,1.251889,1.4048324,1.1371055
1.6124346,1.1636251,1.4057434,1.239034,1.4109056,1.1140273
1.5941138,1.1691922,1.413436,1.2559378,1.4030104,1.1243517
1.6127383,1.1642325,1.4115129,1.2522938,1.3992653,1.1248579
1.5766027,1.1617019,1.4131324,1.249156,1.3965323,1.1089664
1.5967455,1.16403,1.4149544,1.2462206,1.3981519,1.1254652
1.5976565,1.166763,1.4076666,1.2446011,1.406452,1.1216189
1.595126,1.1702044,1.3992653,1.2411597,1.3943055,1.1211127
1.5727564,1.175063,1.406047,1.2558365,1.3958238,1.114331
1.594215,1.1689898,1.4071604,1.2400463,1.3963299,1.1282994
1.5937089,1.1485434,1.4117154,1.2403499,1.4007835,1.1254652
1.6039321,1.1585641,1.4044275,1.2409571,1.3986579,1.1199993
1.5965431,1.1538068,1.4128288,1.2490548,1.4017957,1.1259713
1.5884454,1.1516812,1.4061482,1.2402487,1.3929896,1.1212139
1.5912796,1.1478348,1.4029092,1.2408559,1.3774017,1.1231371
1.5832832,1.1516812,1.4023019,1.2466255,1.3921798,1.1413567
1.5962394,1.1668642,1.402808,1.2508768,1.405136,1.1447982
1.6111188,1.1490494,1.3984555,1.2525975,1.395925,1.1331578
1.5964419,1.1738484,1.4012897,1.2437913,1.4042251,1.1297164
1.6021101,1.166763,1.3965323,1.248245,1.3994677,1.1421665
1.5971503,1.1570458,1.4128288,1.2580634,1.3980507,1.1183798
1.5853076,1.1364982,1.4063507,1.2530024,1.3790213,1.1285018
1.5829796,1.1692934,1.4151568,1.2472328,1.3786165,1.1280969
1.6011992,1.1577543,1.4077678,1.251889,1.376592,1.1344738
1.6086894,1.1660544,1.4050348,1.2506744,1.3963299,1.1186835
1.5887492,1.1651434,1.3953177,1.2474353,1.4027067,1.1382189
1.573971,1.1645361,1.4109056,1.2548243,1.3860054,1.1232383
1.5943162,1.1607909,1.4019982,1.2434877,1.3919774,1.1293116
1.591482,1.1579568,1.4040226,1.2555329,1.405541,1.134575
1.609904,1.1631191,1.3940018,1.2452084,1.3744664,1.1434823
1.5789307,1.1572483,1.3939006,1.2549256,1.3933945,1.1280969
1.5754893,1.1521872,1.3975445,1.2426779,1.3973421,1.1376116
1.5852064,1.1612971,1.40878,1.244095,1.4016945,1.1261737
1.5938101,1.1516812,1.4002775,1.247334,1.4124238,1.1326518
1.5888504,1.1675727,1.3920786,1.2285072,1.4073629,1.1303238
1.5838906,1.1503654,1.3831713,1.2489536,1.3980507,1.1181773
1.585004,1.1616007,1.3960263,1.2493584,1.4166751,1.1275908
1.594215,1.1588678,1.3847908,1.2410585,1.3939006,1.13002
1.5922918,1.1641312,1.4000751,1.2458158,1.4086788,1.1170639
1.6004907,1.152491,1.3960263,1.2499658,1.4137397,1.1397372
1.5886478,1.169091,1.3983543,1.2511804,1.3939006,1.1160517
1.586421,1.1633215,1.3888396,1.2516866,1.4020995,1.1347774
1.5944175,1.164941,1.3895482,1.249561,1.412525,1.1410531
1.5871296,1.1744556,1.3819567,1.2447023,1.4121202,1.130425
1.5901662,1.1522884,1.4041238,1.2493584,1.3988605,1.1264774
1.5769063,1.14743,1.3974433,1.2455121,1.4035165,1.133664
1.600187,1.1634227,1.3872201,1.248245,1.3762883,1.1264774
1.5834857,1.1528958,1.3991641,1.2417669,1.4032129,1.1351823
1.5870284,1.1628153,1.3991641,1.248245,1.396836,1.1239469
1.5997821,1.1646373,1.3880298,1.245006,1.3877262,1.1198981
1.5732625,1.1496568,1.3889408,1.2447023,1.3942043,1.1090676
1.5795381,1.1472275,1.3949128,1.2478402,1.3691018,1.136903
1.599276,1.1507702,1.3919774,1.2432853,1.4043263,1.1312348
1.5866235,1.1587665,1.3966335,1.2571524,1.4072616,1.1165578
1.601098,1.1621069,1.3953177,1.2484475,1.3910664,1.1186835
1.5956321,1.1478348,1.396836,1.2351876,1.414347,1.1334616
1.5802467,1.1652447,1.396836,1.2443987,1.4133348,1.1037029
1.5898626,1.1549202,1.4049336,1.2498646,1.4238617,1.1324494
1.5936077,1.1677752,1.3919774,1.2544194,1.4016945,1.1310322
1.6007943,1.1521872,1.3924836,1.2466255,1.4090836,1.1238457
1.5857126,1.1624105,1.3975445,1.2549256,1.4119178,1.1400409
1.5903686,1.1598799,1.393192,1.2577597,1.4141446,1.1310322
1.5957333,1.1582605,1.3970385,1.2469292,1.4099946,1.1377128
1.5792345,1.1733422,1.4063507,1.2517878,1.4140434,1.1249591
1.5815625,1.1835655,1.3925848,1.2504718,1.4093872,1.1343726
1.5967455,1.1535032,1.403719,1.2563426,1.4032129,1.1480372
1.6000857,1.1702044,1.3887384,1.2461194,1.4000751,1.1467214
1.6040334,1.150264,1.3912688,1.2416657,1.4165739,1.1338664
1.5811576,1.1679776,1.4027067,1.2453097,1.4149544,1.1434823
1.5886478,1.1744556,1.3997713,1.2481438,1.392281,1.1281981
1.5805503,1.1605885,1.4029092,1.2393377,1.406452,1.1319432
1.5866235,1.1666617,1.4017957,1.2544194,1.4005811,1.1397372
1.579943,1.1634227,1.3954189,1.2461194,1.4012897,1.1425713
1.6006931,1.1664593,1.3953177,1.2489536,1.3961275,1.126781
1.5861174,1.15573,1.4002775,1.2454109,1.4133348,1.1164566
1.5852064,1.1597787,1.4014921,1.2502694,1.4269996,1.1220237
1.5959357,1.1507702,1.4043263,1.2617073,1.4015933,1.1236433
1.5895588,1.1603861,1.392686,1.2447023,1.3940018,1.1401421
1.6130419,1.1631191,1.4029092,1.2446011,1.3973421,1.1328542
1.6030211,1.1572483,1.4080714,1.2451072,1.387625,1.1227323
1.5936077,1.1639287,1.4035165,1.2539134,1.4117154,1.1413567
1.5962394,1.1613983,1.3956214,1.2436901,1.3906616,1.1340688
1.5862186,1.1625117,1.405136,1.2594805,1.4163715,1.1388263
1.590065,1.1600825,1.4057434,1.246828,1.3983543,1.1173676
1.6037297,1.1528958,1.4032129,1.2443987,1.392686,1.1273884
1.6046406,1.1684837,1.4013909,1.2520914,1.4103994,1.1303238
1.5887492,1.1496568,1.4139422,1.2444999,1.4072616,1.1272871
1.5726551,1.1569446,1.3913702,1.2494596,1.4117154,1.1225297
1.5908748,1.1627141,1.4010873,1.2578609,1.4045287,1.1492519
1.5817649,1.1599813,1.3958238,1.2512816,1.3999739,1.1427737
1.5952272,1.1735446,1.4044275,1.2547231,1.410197,1.1233395
1.5930004,1.1614995,1.4002775,1.2504718,1.4113104,1.1375104
1.587332,1.1583617,1.4011885,1.2458158,1.4136385,1.1296152
1.5858138,1.1438872,1.412019,1.247334,1.3981519,1.1190883
1.5797405,1.1682812,1.4136385,1.2570512,1.394103,1.1277932
1.587332,1.1729374,1.3996701,1.2379206,1.3984555,1.1238457
1.5962394,1.1641312,1.4054397,1.252395,1.4020995,1.1270847
1.5924942,1.1478348,1.4039214,1.250978,1.4031117,1.1206067
1.5948223,1.1500616,1.4013909,1.256039,1.4074641,1.132247
1.599276,1.1577543,1.3996701,1.2587719,1.3992653,1.1124078
1.5855101,1.15158,1.3960263,1.2543182,1.410602,1.1084602
1.5871296,1.1547178,1.4057434,1.2393377,1.3939006,1.1264774
1.5977577,1.1443933,1.3932933,1.2411597,1.4005811,1.13002
1.5851052,1.1585641,1.405136,1.2605939,1.396836,1.1161529
1.592393,1.1635239,1.4048324,1.2492572,1.3930908,1.1367006
1.5938101,1.1645361,1.4029092,1.2457145,1.3893458,1.1240481
1.5749832,1.1522884,1.403719,1.2366047,1.3780091,1.1278944
1.5937089,1.1513776,1.3953177,1.2522938,1.3995689,1.115748
1.5904698,1.1577543,1.4088812,1.2548243,1.3937994,1.1399397
1.5842954,1.1634227,1.4063507,1.2550268,1.3849933,1.1321456
1.5777161,1.1604873,1.4066544,1.2446011,1.3923823,1.1368018
1.5934052,1.154414,1.4149544,1.2540146,1.4008847,1.1398385
1.5966443,1.1704068,1.4175861,1.2510792,1.385297,1.1324494
1.5824735,1.1746581,1.40463,1.2502694,1.376592,1.1160517
1.6118273,1.1613983,1.4043263,1.2497634,1.393192,1.1308298
1.5996809,1.1518836,1.4112092,1.2464231,1.3901554,1.1064358
1.5995797,1.1758727,1.3945079,1.2462206,1.3936982,1.1370043
1.5939113,1.1644349,1.4082738,1.2432853,1.3977469,1.1158493
1.5895588,1.164941,1.406958,1.2513828,1.3872201,1.1323482
1.5855101,1.1609935,1.4049336,1.2622133,1.3791225,1.1180761
1.5806515,1.158969,1.3988605,1.2562414,1.3965323,1.1277932
1.5843966,1.168585,1.401897,1.2545207,1.3943055,1.1145334
1.5817649,1.1678764,1.3990629,1.2456133,1.3866128,1.1269835
1.5971503,1.1609935,1.4065531,1.2519902,1.3878274,1.1171651
1.5705295,1.1581593,1.407869,1.2519902,1.389042,1.1364982
1.5753881,1.1628153,1.4176873,1.2545207,1.3835762,1.1254652
1.5776149,1.150669,1.4009861,1.248245,1.3704176,1.1207079
1.5796393,1.1689898,1.4074641,1.2507756,1.3784139,1.1167603
1.5780199,1.1550214,1.4074641,1.2548243,1.3960263,1.1306274
1.5953285,1.155325,1.4070592,1.249156,1.3863091,1.1142298
1.5828784,1.1643337,1.4063507,1.2512816,1.383475,1.1443933
