Sampling rate 20 Hz,,,,,,,,,
,Mouse 1,Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 2,Mouse 3,Mouse 3,Mouse 3
,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
,"10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF"
Time,465nm,405nm,Stim,465nm,405nm,Stim,465nm,405nm,Stim
9459,1.8581967,1.7574829,TRUE,1.8146721,1.3442016,TRUE,1.7371377,1.5450221,TRUE
9460,1.8406857,1.7611268,TRUE,1.8154819,1.345315,TRUE,1.7427047,1.544516,TRUE
9461,1.8493906,1.7608231,TRUE,1.8093075,1.3359016,TRUE,1.7384535,1.5383415,TRUE
9462,1.8362321,1.7654792,TRUE,1.8028294,1.3561455,TRUE,1.7339998,1.5505892,TRUE
9463,1.8555651,1.7516121,TRUE,1.8032343,1.3599919,TRUE,1.7260034,1.5443135,TRUE
9464,1.8432162,1.762139,TRUE,1.8064734,1.3596883,TRUE,1.7303559,1.5582819,TRUE
9465,1.8503016,1.7609243,TRUE,1.8014123,1.355437,TRUE,1.7232705,1.5542331,TRUE
9466,1.8416979,1.7530292,TRUE,1.7949343,1.353109,TRUE,1.7470572,1.5496782,TRUE
9467,1.8597151,1.7570779,TRUE,1.7986794,1.3379259,TRUE,1.7067716,1.538544,TRUE
9468,1.848176,1.7472596,TRUE,1.8075868,1.3436955,TRUE,1.7319754,1.5547392,TRUE
9469,1.8410906,1.743312,TRUE,1.8180125,1.3435943,TRUE,1.7212461,1.5563587,TRUE
9470,1.8521236,1.7468548,TRUE,1.811838,1.3491614,TRUE,1.7101119,1.5414793,TRUE
9471,1.8491882,1.7425023,TRUE,1.8096112,1.336104,TRUE,1.7134521,1.5392525,TRUE
9472,1.8610309,1.7450328,TRUE,1.8164941,1.3481492,TRUE,1.7289388,1.5414793,TRUE
9473,1.8611321,1.7512072,TRUE,1.7996916,1.345315,TRUE,1.7301534,1.5315598,TRUE
9474,1.8512126,1.7650744,TRUE,1.800805,1.3559431,TRUE,1.714768,1.5467428,TRUE
9475,1.8410906,1.7592036,TRUE,1.8020197,1.3414687,TRUE,1.7399718,1.5490708,TRUE
9476,1.8446332,1.7571791,TRUE,1.8274258,1.3520968,TRUE,1.7084924,1.5479574,TRUE
9477,1.8510101,1.7569767,TRUE,1.8263124,1.3376223,TRUE,1.7352145,1.549172,TRUE
9478,1.8450382,1.7620378,TRUE,1.8262112,1.3343832,TRUE,1.727218,1.5488684,TRUE
9479,1.8452406,1.7658842,TRUE,1.825199,1.3417723,TRUE,1.7256998,1.5392525,TRUE
9480,1.8474674,1.7406803,TRUE,1.8213527,1.3359016,TRUE,1.7261046,1.5626343,TRUE
9481,1.8396735,1.7591023,TRUE,1.8212515,1.3570565,TRUE,1.7251937,1.5402647,TRUE
9482,1.8403821,1.7664914,TRUE,1.8107246,1.3382297,TRUE,1.7322791,1.5539294,TRUE
9483,1.8384589,1.7541426,TRUE,1.8160893,1.3525016,TRUE,1.7399718,1.5498806,TRUE
9484,1.8419003,1.765783,TRUE,1.8213527,1.341165,TRUE,1.719829,1.5507916,TRUE
9485,1.8444308,1.7517133,TRUE,1.8030318,1.3585749,TRUE,1.7068728,1.549172,TRUE
9486,1.8402808,1.7441218,TRUE,1.8083966,1.3644456,TRUE,1.7330889,1.5428965,TRUE
9487,1.8574883,1.7471584,TRUE,1.8043478,1.3486552,TRUE,1.7141607,1.5520062,TRUE
9488,1.858298,1.752928,TRUE,1.8273246,1.3661664,TRUE,1.7163875,1.5609136,TRUE
9489,1.8540467,1.7659854,TRUE,1.8134575,1.3541212,TRUE,1.7195253,1.5340903,TRUE
9490,1.8464552,1.748778,TRUE,1.804449,1.3438979,TRUE,1.7322791,1.5384427,TRUE
9491,1.8447345,1.747462,TRUE,1.8222637,1.3325613,TRUE,1.7275218,1.5428965,TRUE
9492,1.8596139,1.751106,TRUE,1.8239844,1.3316504,TRUE,1.7090997,1.5446172,TRUE
9493,1.8435198,1.744223,TRUE,1.8030318,1.3442016,TRUE,1.7211449,1.5381391,TRUE
9494,1.845848,1.7339998,TRUE,1.8107246,1.3555382,TRUE,1.7039375,1.5535246,TRUE
9495,1.8559699,1.7600133,TRUE,1.7996916,1.3457199,TRUE,1.7338986,1.5371269,TRUE
9496,1.8424064,1.7537377,TRUE,1.8023233,1.3267918,TRUE,1.7229668,1.5516014,TRUE
9497,1.8489858,1.7573817,TRUE,1.7965537,1.3493638,TRUE,1.7274206,1.5429977,TRUE
9498,1.8432162,1.7480694,TRUE,1.8071818,1.3486552,TRUE,1.7203351,1.5322684,TRUE
9499,1.8319808,1.7611268,TRUE,1.8152795,1.347137,TRUE,1.7219546,1.5560551,TRUE
9500,1.8564761,1.7564707,TRUE,1.8193283,1.3470358,TRUE,1.7120351,1.5441111,TRUE
9501,1.8407869,1.7568755,TRUE,1.8258064,1.333371,TRUE,1.7277242,1.5361147,TRUE
9502,1.8556663,1.7338986,TRUE,1.8204417,1.331549,TRUE,1.7128448,1.5480586,TRUE
9503,1.8479736,1.7569767,TRUE,1.8144697,1.353615,TRUE,1.7366315,1.5483624,TRUE
9504,1.8530345,1.7361255,TRUE,1.8138624,1.351287,TRUE,1.7512072,1.5503868,TRUE
9505,1.8509089,1.748778,TRUE,1.8189234,1.3497688,TRUE,1.7274206,1.5498806,TRUE
9506,1.8401796,1.7491828,TRUE,1.8192271,1.3478456,TRUE,1.7287364,1.5469452,TRUE
9507,1.8416979,1.7490816,TRUE,1.8120404,1.332865,TRUE,1.7390609,1.5595977,TRUE
9508,1.851415,1.7502962,TRUE,1.7862294,1.3438979,TRUE,1.7368339,1.5547392,TRUE
9509,1.8370417,1.7497902,TRUE,1.8068782,1.3575627,TRUE,1.7334937,1.5400623,TRUE
9510,1.8314747,1.7555597,TRUE,1.8083966,1.3416711,TRUE,1.727623,1.5434026,TRUE
9511,1.8540467,1.7538389,TRUE,1.8207453,1.3413675,TRUE,1.7392633,1.551399,TRUE
9512,1.843115,1.7611268,TRUE,1.816899,1.348959,TRUE,1.7233717,1.5467428,TRUE
9513,1.8379527,1.7685158,TRUE,1.8138624,1.3423797,TRUE,1.7202339,1.5439087,TRUE
9514,1.8447345,1.7477658,TRUE,1.8060684,1.3502748,TRUE,1.7416925,1.5487672,TRUE
9515,1.8494918,1.7597097,TRUE,1.8139637,1.3528053,TRUE,1.7309632,1.5541319,TRUE
9516,1.8571845,1.7558633,TRUE,1.7877476,1.3332698,TRUE,1.7194241,1.5403659,TRUE
9517,1.8489858,1.7354169,TRUE,1.8016148,1.3500724,TRUE,1.7335949,1.549172,TRUE
9518,1.8400784,1.7512072,TRUE,1.8021209,1.3457199,TRUE,1.741895,1.5497794,TRUE
9519,1.843115,1.7633536,TRUE,1.7991855,1.3410637,TRUE,1.7321779,1.5438074,TRUE
9520,1.8235795,1.7521182,TRUE,1.8080928,1.3405577,TRUE,1.7134521,1.5309525,TRUE
9521,1.8460504,1.7549523,TRUE,1.8214539,1.3356991,TRUE,1.7259022,1.5403659,TRUE
9522,1.8398759,1.7527255,TRUE,1.7992867,1.3366101,TRUE,1.7273192,1.5482612,TRUE
9523,1.8363333,1.747462,TRUE,1.802627,1.3412663,TRUE,1.7334937,1.5349001,TRUE
9524,1.8554639,1.7569767,TRUE,1.8084978,1.333371,TRUE,1.7332913,1.5239683,TRUE
9525,1.8395723,1.7537377,TRUE,1.7932135,1.3329662,TRUE,1.7167925,1.551905,TRUE
9526,1.8456454,1.761228,TRUE,1.8238832,1.35402,TRUE,1.7246876,1.5290294,TRUE
9527,1.8464552,1.7502962,TRUE,1.8129514,1.3561455,TRUE,1.7166913,1.549577,TRUE
9528,1.8516175,1.7489804,TRUE,1.8101172,1.3443028,TRUE,1.7148693,1.5464392,TRUE
9529,1.8356247,1.7545475,TRUE,1.8009062,1.3343832,TRUE,1.7277242,1.549172,TRUE
9530,1.8364345,1.745134,TRUE,1.8050562,1.3409625,TRUE,1.7334937,1.5527148,TRUE
9531,1.8414955,1.7658842,TRUE,1.7934159,1.3404565,TRUE,1.7270156,1.5503868,TRUE
9532,1.8447345,1.7562683,TRUE,1.7890635,1.3525016,TRUE,1.7126424,1.5516014,TRUE
9533,1.8248954,1.7509036,TRUE,1.8186197,1.348554,TRUE,1.7132497,1.5352037,TRUE
9534,1.8563747,1.7597097,TRUE,1.8138624,1.3490602,TRUE,1.7049497,1.5351025,TRUE
9535,1.8561723,1.7633536,TRUE,1.8004001,1.3507808,TRUE,1.7338986,1.5536258,TRUE
9536,1.8566785,1.7567743,TRUE,1.8009062,1.3425821,TRUE,1.7141607,1.5512977,TRUE
9537,1.8355235,1.7496889,TRUE,1.804955,1.3510846,TRUE,1.7302547,1.543605,TRUE
9538,1.8531357,1.7495877,TRUE,1.8075868,1.3528053,TRUE,1.7399718,1.5456294,TRUE
9539,1.8539455,1.7547499,TRUE,1.7986794,1.3389381,TRUE,1.7301534,1.5360135,TRUE
9540,1.8536419,1.7524219,TRUE,1.8160893,1.341165,TRUE,1.726712,1.5440099,TRUE
9541,1.8414955,1.7689208,TRUE,1.8171015,1.3396467,TRUE,1.7376437,1.5488684,TRUE
9542,1.8402808,1.7541426,TRUE,1.8063722,1.3481492,TRUE,1.7242827,1.5331793,TRUE
9543,1.8466576,1.7685158,TRUE,1.8019184,1.3344845,TRUE,1.7111241,1.5294342,TRUE
9544,1.8471638,1.7365303,TRUE,1.8032343,1.3469346,TRUE,1.7247888,1.5401635,TRUE
9545,1.8150771,1.7562683,TRUE,1.8092062,1.3608017,TRUE,1.7297486,1.5558527,TRUE
9546,1.844026,1.7567743,TRUE,1.7988819,1.3484528,TRUE,1.7300522,1.5614197,TRUE
9547,1.858298,1.7614304,TRUE,1.8090038,1.3395455,TRUE,1.7298498,1.5409733,TRUE
9548,1.8339039,1.7586975,TRUE,1.8229722,1.3627249,TRUE,1.7128448,1.5594965,TRUE
9549,1.8396735,1.750195,TRUE,1.8065746,1.3661664,TRUE,1.7130473,1.5364184,TRUE
9550,1.8417991,1.7659854,TRUE,1.8229722,1.3445053,TRUE,1.7167925,1.5450221,TRUE
9551,1.8408881,1.7390609,TRUE,1.8172027,1.3419747,TRUE,1.7288376,1.5442123,TRUE
9552,1.8455442,1.764467,TRUE,1.8202393,1.3355979,TRUE,1.7233717,1.5310537,TRUE
9553,1.8392686,1.7582927,TRUE,1.8158869,1.3481492,TRUE,1.7192217,1.544516,TRUE
9554,1.847265,1.7406803,TRUE,1.8070806,1.3598907,TRUE,1.7305584,1.5465404,TRUE
9555,1.8536419,1.7484742,TRUE,1.8105222,1.3588785,TRUE,1.7226632,1.5407709,TRUE
9556,1.8538443,1.7592036,TRUE,1.8083966,1.3475418,TRUE,1.728129,1.547755,TRUE
9557,1.8511114,1.7581913,TRUE,1.8018172,1.3394443,TRUE,1.7357205,1.5479574,TRUE
9558,1.8391674,1.7739817,TRUE,1.7850147,1.3474406,TRUE,1.7214485,1.5461355,TRUE
9559,1.8465564,1.7616329,TRUE,1.8028294,1.3476431,TRUE,1.7187155,1.5393537,TRUE
9560,1.8567797,1.7412877,TRUE,1.8120404,1.3556395,TRUE,1.7191205,1.5542331,TRUE
9561,1.8455442,1.7664914,TRUE,1.8283368,1.3516918,TRUE,1.7367327,1.5285232,TRUE
9562,1.8596139,1.7521182,TRUE,1.8145709,1.3422784,TRUE,1.7300522,1.5470464,TRUE
9563,1.8502004,1.7616329,TRUE,1.8137612,1.3502748,TRUE,1.7313681,1.5427952,TRUE
9564,1.8515162,1.7508024,TRUE,1.8204417,1.3586761,TRUE,1.719829,1.5309525,TRUE
9565,1.8538443,1.7638597,TRUE,1.8102185,1.3589797,TRUE,1.7102131,1.5415806,TRUE
9566,1.8415967,1.7632524,TRUE,1.8010075,1.3439991,FALSE,1.7228656,1.5215391,TRUE
9567,1.8429126,1.7724634,TRUE,1.816899,1.3375211,FALSE,1.7406803,1.5317622,TRUE
9568,1.863359,1.7825854,TRUE,1.7968575,1.3543236,FALSE,1.7231693,1.5404671,TRUE
9569,1.8467588,1.77135,TRUE,1.8205429,1.3490602,FALSE,1.7241815,1.5429977,TRUE
9570,1.8572857,1.7606207,FALSE,1.8149759,1.3538175,FALSE,1.7394657,1.5536258,TRUE
9571,1.8321832,1.7484742,FALSE,1.8110282,1.3473394,FALSE,1.7346071,1.5457306,TRUE
9572,1.8545529,1.7533329,FALSE,1.804955,1.3365089,FALSE,1.7286352,1.5542331,FALSE
9573,1.8564761,1.7551548,FALSE,1.7989831,1.3507808,FALSE,1.7228656,1.5331793,FALSE
9574,1.8531357,1.7716537,FALSE,1.8161905,1.3360028,FALSE,1.7194241,1.5433013,FALSE
9575,1.8561723,1.7631512,FALSE,1.8250978,1.3590809,FALSE,1.7171973,1.5465404,FALSE
9576,1.8611321,1.7675036,FALSE,1.7980721,1.3486552,FALSE,1.7208412,1.5480586,FALSE
9577,1.8518199,1.7755,FALSE,1.8158869,1.3467321,FALSE,1.7301534,1.5578771,FALSE
9578,1.8407869,1.763556,FALSE,1.8214539,1.3497688,FALSE,1.7279266,1.547755,FALSE
9579,1.8496943,1.7563695,FALSE,1.8144697,1.3605993,FALSE,1.7125412,1.5403659,FALSE
9580,1.844532,1.7581913,FALSE,1.8313735,1.3396467,FALSE,1.7312669,1.5473502,FALSE
9581,1.8645736,1.7595073,FALSE,1.8150771,1.3350918,FALSE,1.7264084,1.5376331,FALSE
9582,1.8564761,1.7591023,FALSE,1.8160893,1.3495662,FALSE,1.7022167,1.5408721,FALSE
9583,1.8556663,1.7563695,FALSE,1.8036392,1.3454162,FALSE,1.7367327,1.5366209,FALSE
9584,1.8510101,1.7567743,FALSE,1.8170003,1.3472382,FALSE,1.7280278,1.5386453,FALSE
9585,1.860626,1.7601146,FALSE,1.8089026,1.3516918,FALSE,1.7429072,1.5357099,FALSE
9586,1.8457468,1.7679086,FALSE,1.821049,1.3373187,FALSE,1.7268132,1.5318635,FALSE
9587,1.8340052,1.7607219,FALSE,1.8207453,1.3482504,FALSE,1.728129,1.5573709,FALSE
9588,1.8754041,1.7534341,FALSE,1.8154819,1.3375211,FALSE,1.7472596,1.5345964,FALSE
9589,1.8550589,1.7716537,FALSE,1.8054612,1.348554,FALSE,1.7353157,1.5552453,FALSE
9590,1.8567797,1.7568755,FALSE,1.8184173,1.3501736,FALSE,1.7463486,1.531155,FALSE
9591,1.8488845,1.7459438,FALSE,1.808599,1.342987,FALSE,1.7337974,1.5407709,FALSE
9592,1.8483784,1.7419962,FALSE,1.8193283,1.3639395,FALSE,1.7390609,1.5371269,FALSE
9593,1.8384589,1.7587987,FALSE,1.8116356,1.3626237,FALSE,1.7471584,1.558788,FALSE
9594,1.8433174,1.7688195,FALSE,1.8220612,1.3508822,FALSE,1.7318742,1.5657722,FALSE
9595,1.844532,1.7582927,FALSE,1.826515,1.3383309,FALSE,1.740984,1.550994,FALSE
9596,1.8483784,1.7682122,FALSE,1.8253002,1.3608017,FALSE,1.7353157,1.5511965,FALSE
9597,1.8528321,1.7614304,FALSE,1.812749,1.3327638,FALSE,1.7396681,1.5499818,FALSE
9598,1.8521236,1.7555597,FALSE,1.8229722,1.3311442,FALSE,1.755256,1.5569661,FALSE
9599,1.8415967,1.7673012,FALSE,1.8148746,1.3478456,FALSE,1.7194241,1.546844,FALSE
9600,1.8323857,1.7560657,FALSE,1.8223649,1.3567529,FALSE,1.7246876,1.5557514,FALSE
9601,1.8576907,1.7546487,FALSE,1.8101172,1.345315,FALSE,1.7373401,1.5552453,FALSE
9602,1.8781371,1.7767147,FALSE,1.8291466,1.3422784,FALSE,1.7329876,1.5405684,FALSE
9603,1.8538443,1.768617,FALSE,1.8074856,1.337015,FALSE,1.7329876,1.5376331,FALSE
9604,1.8468602,1.7708439,FALSE,1.8250978,1.3522992,FALSE,1.7471584,1.5533221,FALSE
9605,1.8441272,1.7588999,FALSE,1.7954403,1.3322576,FALSE,1.7280278,1.5532209,FALSE
9606,1.8658894,1.7607219,FALSE,1.8286405,1.3344845,FALSE,1.7353157,1.5442123,FALSE
9607,1.8634602,1.7637585,FALSE,1.8296527,1.346226,FALSE,1.7503974,1.5449208,FALSE
9608,1.8657882,1.7477658,FALSE,1.8313735,1.3475418,FALSE,1.7313681,1.5460343,FALSE
9609,1.8457468,1.7532316,FALSE,1.8266162,1.3520968,FALSE,1.7404779,1.5449208,FALSE
9610,1.8554639,1.7670988,FALSE,1.8206441,1.342987,FALSE,1.7231693,1.5582819,FALSE
9611,1.8471638,1.7586975,FALSE,1.8142673,1.35402,FALSE,1.7453364,1.5470464,FALSE
9612,1.8552613,1.7607219,FALSE,1.8194295,1.3316504,FALSE,1.7408828,1.5529172,FALSE
9613,1.860626,1.7633536,FALSE,1.8238832,1.3505784,FALSE,1.7414901,1.5474514,FALSE
9614,1.8549577,1.7661878,FALSE,1.8390661,1.3439991,FALSE,1.7342023,1.5391513,FALSE
9615,1.869331,1.7578877,FALSE,1.7958453,1.3488578,FALSE,1.7502962,1.5604075,FALSE
9616,1.8556663,1.7593048,FALSE,1.8282356,1.3434931,FALSE,1.7367327,1.548666,FALSE
9617,1.8604236,1.755256,FALSE,1.8298552,1.3405577,FALSE,1.7323803,1.5428965,FALSE
9618,1.8559699,1.763961,FALSE,1.8172027,1.3424809,FALSE,1.7490816,1.5359123,FALSE
9619,1.8663956,1.7493852,FALSE,1.8334991,1.3423797,FALSE,1.7347083,1.5410745,FALSE
9620,1.8558687,1.7519158,FALSE,1.8152795,1.3500724,FALSE,1.7480694,1.5423903,FALSE
9621,1.8669016,1.7473608,FALSE,1.8259076,1.3590809,FALSE,1.7386559,1.54816,FALSE
9622,1.863359,1.7727671,FALSE,1.8253002,1.344404,FALSE,1.743717,1.547249,FALSE
9623,1.8605248,1.7670988,FALSE,1.8326893,1.3470358,FALSE,1.7599121,1.5474514,FALSE
9624,1.8643712,1.760317,FALSE,1.824693,1.3573602,FALSE,1.7664914,1.5539294,FALSE
9625,1.8723675,1.7590011,FALSE,1.8291466,1.333776,FALSE,1.747867,1.5625331,FALSE
9626,1.8678126,1.7579889,FALSE,1.7988819,1.3499712,FALSE,1.7531304,1.5475526,FALSE
9627,1.8628529,1.7445267,FALSE,1.8152795,1.3386345,FALSE,1.7508024,1.5435038,FALSE
9628,1.8700395,1.7566731,FALSE,1.8205429,1.3431894,FALSE,1.7490816,1.54816,FALSE
9629,1.8706468,1.7390609,FALSE,1.8322845,1.3463272,FALSE,1.7646695,1.5354062,FALSE
9630,1.8443296,1.762139,FALSE,1.8195307,1.3456187,FALSE,1.7539401,1.5347989,FALSE
9631,1.8757079,1.7545475,FALSE,1.837143,1.3564492,FALSE,1.7658842,1.5416818,FALSE
9632,1.8620431,1.769022,FALSE,1.8295515,1.3491614,FALSE,1.7632524,1.547249,FALSE
9633,1.8637638,1.7579889,FALSE,1.8298552,1.3576639,FALSE,1.7593048,1.5452245,FALSE
9634,1.8554639,1.7633536,FALSE,1.8088014,1.3403553,FALSE,1.7496889,1.5418843,FALSE
9635,1.862448,1.7574829,FALSE,1.827932,1.3484528,FALSE,1.7526243,1.5579783,FALSE
9636,1.8479736,1.7567743,FALSE,1.82611,1.3382297,FALSE,1.747867,1.5421879,FALSE
9637,1.850504,1.7530292,FALSE,1.827527,1.3339784,FALSE,1.7495877,1.529333,FALSE
9638,1.8671042,1.7540414,FALSE,1.8038416,1.3477443,FALSE,1.7547499,1.5521075,FALSE
9639,1.8564761,1.7609243,FALSE,1.8439248,1.3243625,FALSE,1.7773219,1.5429977,FALSE
9640,1.859209,1.7590011,FALSE,1.8173039,1.3432906,FALSE,1.7518145,1.5540307,FALSE
9641,1.8638651,1.7530292,FALSE,1.8341064,1.3474406,FALSE,1.7361255,1.5526136,FALSE
9642,1.8589053,1.7769171,FALSE,1.8291466,1.3415699,FALSE,1.7536365,1.5469452,FALSE
9643,1.8628529,1.746045,FALSE,1.8138624,1.3455175,FALSE,1.7647707,1.5363171,FALSE
9644,1.8622456,1.7494864,FALSE,1.8041453,1.3416711,FALSE,1.7502962,1.543605,FALSE
9645,1.8554639,1.7609243,FALSE,1.8378515,1.3451126,FALSE,1.7622402,1.5406696,FALSE
9646,1.8588041,1.7477658,FALSE,1.8145709,1.3374199,FALSE,1.7499926,1.5373293,FALSE
9647,1.847771,1.7600133,FALSE,1.8298552,1.3409625,FALSE,1.7584951,1.5410745,FALSE
9648,1.8635614,1.7664914,FALSE,1.8269198,1.3432906,FALSE,1.7616329,1.5337867,FALSE
9649,1.8581967,1.7578877,FALSE,1.832993,1.3568541,FALSE,1.7463486,1.5541319,FALSE
9650,1.8600187,1.7517133,FALSE,1.8326893,1.3437967,FALSE,1.7583939,1.5525124,FALSE
9651,1.8627516,1.7554585,FALSE,1.8238832,1.3465296,FALSE,1.7626451,1.5508928,FALSE
9652,1.8491882,1.7573817,FALSE,1.8404833,1.348959,FALSE,1.7566731,1.5476538,FALSE
9653,1.8804651,1.7576853,FALSE,1.8241868,1.3396467,FALSE,1.7640622,1.546338,FALSE
9654,1.8474674,1.756167,FALSE,1.8236808,1.3506796,FALSE,1.7615317,1.5360135,FALSE
9655,1.8327905,1.7636573,FALSE,1.829754,1.3652554,FALSE,1.7578877,1.5515002,FALSE
9656,1.8489858,1.745134,FALSE,1.8282356,1.3490602,FALSE,1.7416925,1.5361147,FALSE
9657,1.8600187,1.756167,FALSE,1.8096112,1.3424809,FALSE,1.7439194,1.5291306,FALSE
9658,1.858298,1.7629488,FALSE,1.8278308,1.3359016,FALSE,1.7507011,1.5327744,FALSE
9659,1.8602211,1.7507011,FALSE,1.8298552,1.3553358,FALSE,1.7211449,1.554638,FALSE
9660,1.853237,1.7620378,FALSE,1.8369405,1.3345857,FALSE,1.7588999,1.544516,FALSE
9661,1.8672054,1.7576853,FALSE,1.8102185,1.3555382,FALSE,1.7448304,1.5433013,FALSE
9662,1.8536419,1.7600133,FALSE,1.8334991,1.3519956,FALSE,1.7439194,1.551399,FALSE
9663,1.8709505,1.7527255,FALSE,1.8272234,1.36647,FALSE,1.7387571,1.5408721,FALSE
9664,1.8563747,1.761228,FALSE,1.8229722,1.3425821,FALSE,1.7510048,1.534394,FALSE
9665,1.8544517,1.7807635,FALSE,1.8269198,1.3530078,FALSE,1.7429072,1.5518038,FALSE
9666,1.8470626,1.7514096,FALSE,1.832993,1.342076,FALSE,1.747867,1.5494758,FALSE
9667,1.8661932,1.7762085,FALSE,1.8154819,1.3538175,FALSE,1.7344047,1.5296366,FALSE
9668,1.8686224,1.765378,FALSE,1.828843,1.3510846,FALSE,1.7577865,1.5483624,FALSE
9669,1.8621444,1.7533329,FALSE,1.8299564,1.351793,FALSE,1.7471584,1.5575733,FALSE
9670,1.8771249,1.754345,FALSE,1.8108258,1.3445053,FALSE,1.7480694,1.53075,FALSE
9671,1.8551601,1.7664914,FALSE,1.8262112,1.3639395,FALSE,1.7365303,1.5453258,FALSE
9672,1.8648772,1.7591023,FALSE,1.8121417,1.3388369,FALSE,1.7715524,1.5591929,FALSE
9673,1.8504028,1.7619365,FALSE,1.8235795,1.3472382,FALSE,1.7397693,1.5512977,FALSE
9674,1.8632578,1.7465512,FALSE,1.8241868,1.3487566,FALSE,1.7555597,1.5362159,FALSE
9675,1.8607273,1.7655804,FALSE,1.8272234,1.3418735,FALSE,1.7668964,1.5389489,FALSE
9676,1.8567797,1.7484742,FALSE,1.8196319,1.354526,FALSE,1.7573817,1.5310537,FALSE
9677,1.8601199,1.7518145,FALSE,1.8192271,1.365559,FALSE,1.754345,1.5409733,FALSE
9678,1.8569821,1.7592036,FALSE,1.8305637,1.354526,FALSE,1.7521182,1.5558527,FALSE
9679,1.8731773,1.7574829,FALSE,1.8149759,1.3282088,FALSE,1.7683134,1.5323696,FALSE
9680,1.8544517,1.7608231,FALSE,1.8244905,1.3576639,FALSE,1.7364291,1.5446172,FALSE
9681,1.852326,1.766289,FALSE,1.8271222,1.3401527,FALSE,1.7320766,1.542694,FALSE
9682,1.8593102,1.7488792,FALSE,1.8110282,1.3553358,FALSE,1.7401743,1.5373293,FALSE
9683,1.860626,1.7654792,FALSE,1.8129514,1.3464284,FALSE,1.7380487,1.549172,FALSE
9684,1.8654846,1.7647707,FALSE,1.8231746,1.3610041,FALSE,1.7436157,1.5401635,FALSE
9685,1.8423052,1.7595073,FALSE,1.8374467,1.3092808,FALSE,1.7415913,1.5599015,FALSE
9686,1.8587029,1.7510048,FALSE,1.8230734,1.3448089,FALSE,1.747867,1.5271062,FALSE
9687,1.8700395,1.7617341,FALSE,1.8031331,1.3553358,FALSE,1.7640622,1.5520062,FALSE
9688,1.8611321,1.7504987,FALSE,1.8214539,1.3497688,FALSE,1.7604183,1.5369245,FALSE
9689,1.8517187,1.7584951,FALSE,1.8212515,1.3559431,FALSE,1.7305584,1.553727,FALSE
9690,1.880364,1.7578877,FALSE,1.8134575,1.3476431,FALSE,1.7456402,1.5439087,FALSE
9691,1.862448,1.7829903,FALSE,1.8174051,1.3454162,FALSE,1.7452352,1.5378355,FALSE
9692,1.8553627,1.7527255,FALSE,1.8139637,1.3343832,FALSE,1.7396681,1.5200207,FALSE
9693,1.8714566,1.7426035,FALSE,1.8309686,1.3479468,FALSE,1.7521182,1.5356086,FALSE
9694,1.865181,1.7563695,FALSE,1.8212515,1.3285125,FALSE,1.7525231,1.5309525,FALSE
9695,1.8430138,1.7555597,FALSE,1.8273246,1.3479468,FALSE,1.7284328,1.5508928,FALSE
9696,1.8535407,1.766289,FALSE,1.8092062,1.3272978,FALSE,1.7495877,1.5427952,FALSE
9697,1.8597151,1.7702366,FALSE,1.8139637,1.3406589,FALSE,1.7379473,1.5516014,FALSE
9698,1.8682176,1.7577865,FALSE,1.8230734,1.3362052,FALSE,1.7503974,1.5467428,FALSE
9699,1.844937,1.7556609,FALSE,1.8286405,1.336104,FALSE,1.745134,1.5466416,FALSE
9700,1.8638651,1.7397693,FALSE,1.8157855,1.3384321,FALSE,1.7637585,1.5308512,FALSE
9701,1.8683188,1.765783,FALSE,1.8142673,1.3553358,FALSE,1.7472596,1.5458318,FALSE
9702,1.8802627,1.755256,FALSE,1.8232758,1.3447077,FALSE,1.7176021,1.5601039,FALSE
9703,1.8702419,1.7544463,FALSE,1.8318796,1.3439991,FALSE,1.7334937,1.5517026,FALSE
9704,1.8677114,1.7600133,FALSE,1.825604,1.3476431,FALSE,1.7563695,1.5393537,FALSE
9705,1.87257,1.7514096,FALSE,1.8041453,1.3448089,FALSE,1.7413889,1.5440099,FALSE
9706,1.8713554,1.7494864,FALSE,1.8420016,1.3525016,FALSE,1.7385547,1.5424916,FALSE
9707,1.862448,1.7547499,FALSE,1.8068782,1.3452138,FALSE,1.7554585,1.5389489,FALSE
9708,1.8659908,1.7685158,FALSE,1.8057648,1.3539187,FALSE,1.7519158,1.5408721,FALSE
9709,1.8500992,1.7413889,FALSE,1.8078904,1.3365089,FALSE,1.7490816,1.5400623,FALSE
9710,1.8727725,1.7532316,FALSE,1.8266162,1.3588785,FALSE,1.7480694,1.5362159,FALSE
9711,1.8541479,1.7531304,FALSE,1.8278308,1.3367113,FALSE,1.7275218,1.5401635,FALSE
9712,1.8692298,1.7702366,FALSE,1.8289442,1.3427845,FALSE,1.7528267,1.5643551,FALSE
9713,1.8555651,1.7542439,FALSE,1.8230734,1.3382297,FALSE,1.744223,1.5548404,FALSE
9714,1.8596139,1.7542439,FALSE,1.8442284,1.345315,FALSE,1.7392633,1.5484636,FALSE
9715,1.8570833,1.7698317,FALSE,1.8176075,1.3330674,FALSE,1.7459438,1.5612173,FALSE
